raceId,year,round,circuitId,name,date,driverId,lap,position,seconds
1059,2021,7,34,French Grand Prix,2021-06-20,8,19,10,101.163
1059,2021,7,34,French Grand Prix,2021-06-20,8,20,10,101.318
1059,2021,7,34,French Grand Prix,2021-06-20,8,21,10,101.219
1059,2021,7,34,French Grand Prix,2021-06-20,8,22,11,102.572
1059,2021,7,34,French Grand Prix,2021-06-20,8,23,14,103.56
1059,2021,7,34,French Grand Prix,2021-06-20,8,24,14,101.313
1059,2021,7,34,French Grand Prix,2021-06-20,8,25,13,100.98
1059,2021,7,34,French Grand Prix,2021-06-20,8,26,14,101.609
1059,2021,7,34,French Grand Prix,2021-06-20,8,27,15,101.201
1059,2021,7,34,French Grand Prix,2021-06-20,8,28,13,101.337
1059,2021,7,34,French Grand Prix,2021-06-20,8,29,13,100.847
1059,2021,7,34,French Grand Prix,2021-06-20,8,30,13,101.473
1059,2021,7,34,French Grand Prix,2021-06-20,8,31,13,101.073
1059,2021,7,34,French Grand Prix,2021-06-20,8,32,13,101.973
1059,2021,7,34,French Grand Prix,2021-06-20,8,33,18,122.988
1059,2021,7,34,French Grand Prix,2021-06-20,8,34,18,100.906
1059,2021,7,34,French Grand Prix,2021-06-20,8,35,18,98.368
1059,2021,7,34,French Grand Prix,2021-06-20,8,36,18,100.902
1059,2021,7,34,French Grand Prix,2021-06-20,8,37,18,98.441
1059,2021,7,34,French Grand Prix,2021-06-20,8,38,18,98.631
1059,2021,7,34,French Grand Prix,2021-06-20,8,39,17,99.131
1059,2021,7,34,French Grand Prix,2021-06-20,8,40,17,100.052
1059,2021,7,34,French Grand Prix,2021-06-20,8,41,17,98.406
1059,2021,7,34,French Grand Prix,2021-06-20,8,42,17,98.117
1059,2021,7,34,French Grand Prix,2021-06-20,8,43,17,99.962
1059,2021,7,34,French Grand Prix,2021-06-20,8,44,17,98.171
1059,2021,7,34,French Grand Prix,2021-06-20,8,45,17,98.351
1059,2021,7,34,French Grand Prix,2021-06-20,8,46,17,97.992
1059,2021,7,34,French Grand Prix,2021-06-20,8,47,17,98.786
1059,2021,7,34,French Grand Prix,2021-06-20,8,48,17,99.054
1059,2021,7,34,French Grand Prix,2021-06-20,8,49,17,99.902
1059,2021,7,34,French Grand Prix,2021-06-20,8,50,17,100.353
1059,2021,7,34,French Grand Prix,2021-06-20,8,51,17,100.236
1059,2021,7,34,French Grand Prix,2021-06-20,8,52,17,99.546
1059,2021,7,34,French Grand Prix,2021-06-20,849,1,15,114.228
1059,2021,7,34,French Grand Prix,2021-06-20,849,2,16,104.439
1059,2021,7,34,French Grand Prix,2021-06-20,849,3,16,102.496
1059,2021,7,34,French Grand Prix,2021-06-20,849,4,17,103.552
1059,2021,7,34,French Grand Prix,2021-06-20,849,5,17,101.738
1059,2021,7,34,French Grand Prix,2021-06-20,849,6,17,101.116
1059,2021,7,34,French Grand Prix,2021-06-20,849,7,17,101.564
1059,2021,7,34,French Grand Prix,2021-06-20,849,8,17,101.284
1059,2021,7,34,French Grand Prix,2021-06-20,849,9,17,101.096
1059,2021,7,34,French Grand Prix,2021-06-20,849,10,17,101.046
1059,2021,7,34,French Grand Prix,2021-06-20,849,11,17,100.615
1059,2021,7,34,French Grand Prix,2021-06-20,849,12,17,100.764
1059,2021,7,34,French Grand Prix,2021-06-20,849,13,18,102.606
1059,2021,7,34,French Grand Prix,2021-06-20,849,14,17,102.057
1059,2021,7,34,French Grand Prix,2021-06-20,849,15,16,102.013
1059,2021,7,34,French Grand Prix,2021-06-20,849,16,15,101.602
1059,2021,7,34,French Grand Prix,2021-06-20,849,17,12,101.35
1059,2021,7,34,French Grand Prix,2021-06-20,849,18,19,120.899
1059,2021,7,34,French Grand Prix,2021-06-20,849,19,19,102.723
1059,2021,7,34,French Grand Prix,2021-06-20,849,20,19,99.754
1059,2021,7,34,French Grand Prix,2021-06-20,849,21,19,99.546
1059,2021,7,34,French Grand Prix,2021-06-20,849,22,19,100.102
1059,2021,7,34,French Grand Prix,2021-06-20,849,23,18,100.581
1059,2021,7,34,French Grand Prix,2021-06-20,849,24,18,101.257
1059,2021,7,34,French Grand Prix,2021-06-20,849,25,18,100.38
1059,2021,7,34,French Grand Prix,2021-06-20,849,26,18,100.253
1059,2021,7,34,French Grand Prix,2021-06-20,849,27,18,100.439
1059,2021,7,34,French Grand Prix,2021-06-20,849,28,17,101.369
1059,2021,7,34,French Grand Prix,2021-06-20,849,29,16,100.932
1059,2021,7,34,French Grand Prix,2021-06-20,849,30,16,101.019
1059,2021,7,34,French Grand Prix,2021-06-20,849,31,17,101.448
1059,2021,7,34,French Grand Prix,2021-06-20,849,32,18,101.247
1059,2021,7,34,French Grand Prix,2021-06-20,849,33,17,100.459
1059,2021,7,34,French Grand Prix,2021-06-20,849,34,17,100.051
1059,2021,7,34,French Grand Prix,2021-06-20,849,35,17,100.161
1059,2021,7,34,French Grand Prix,2021-06-20,849,36,17,100.027
1059,2021,7,34,French Grand Prix,2021-06-20,849,37,17,99.788
1059,2021,7,34,French Grand Prix,2021-06-20,849,38,17,101.621
1059,2021,7,34,French Grand Prix,2021-06-20,849,39,18,101.949
1059,2021,7,34,French Grand Prix,2021-06-20,849,40,18,101.468
1059,2021,7,34,French Grand Prix,2021-06-20,849,41,18,100.984
1059,2021,7,34,French Grand Prix,2021-06-20,849,42,18,98.971
1059,2021,7,34,French Grand Prix,2021-06-20,849,43,18,98.752
1059,2021,7,34,French Grand Prix,2021-06-20,849,44,18,99.006
1059,2021,7,34,French Grand Prix,2021-06-20,849,45,18,99.007
1059,2021,7,34,French Grand Prix,2021-06-20,849,46,18,98.854
1059,2021,7,34,French Grand Prix,2021-06-20,849,47,18,98.952
1059,2021,7,34,French Grand Prix,2021-06-20,849,48,18,99.26
1059,2021,7,34,French Grand Prix,2021-06-20,849,49,18,98.687
1059,2021,7,34,French Grand Prix,2021-06-20,849,50,18,98.313
1059,2021,7,34,French Grand Prix,2021-06-20,849,51,18,98.712
1059,2021,7,34,French Grand Prix,2021-06-20,849,52,18,98.684
1059,2021,7,34,French Grand Prix,2021-06-20,840,1,16,115.002
1059,2021,7,34,French Grand Prix,2021-06-20,840,2,15,103.047
1059,2021,7,34,French Grand Prix,2021-06-20,840,3,15,101.9
1059,2021,7,34,French Grand Prix,2021-06-20,840,4,15,101.411
1059,2021,7,34,French Grand Prix,2021-06-20,840,5,15,101.613
1059,2021,7,34,French Grand Prix,2021-06-20,840,6,15,100.586
1059,2021,7,34,French Grand Prix,2021-06-20,840,7,15,101.048
1059,2021,7,34,French Grand Prix,2021-06-20,840,8,15,100.751
1059,2021,7,34,French Grand Prix,2021-06-20,840,9,14,100.492
1059,2021,7,34,French Grand Prix,2021-06-20,840,10,14,100.689
1059,2021,7,34,French Grand Prix,2021-06-20,840,11,14,100.632
1059,2021,7,34,French Grand Prix,2021-06-20,840,12,14,100.644
1059,2021,7,34,French Grand Prix,2021-06-20,840,13,14,101.395
1059,2021,7,34,French Grand Prix,2021-06-20,840,14,12,101.047
1059,2021,7,34,French Grand Prix,2021-06-20,840,15,12,101.065
1059,2021,7,34,French Grand Prix,2021-06-20,840,16,11,101.628
1059,2021,7,34,French Grand Prix,2021-06-20,840,17,9,101.131
1059,2021,7,34,French Grand Prix,2021-06-20,840,18,8,100.668
1059,2021,7,34,French Grand Prix,2021-06-20,840,19,7,100.432
1059,2021,7,34,French Grand Prix,2021-06-20,840,20,7,101.167
1059,2021,7,34,French Grand Prix,2021-06-20,840,21,7,100.893
1059,2021,7,34,French Grand Prix,2021-06-20,840,22,7,100.617
1059,2021,7,34,French Grand Prix,2021-06-20,840,23,7,100.71
1059,2021,7,34,French Grand Prix,2021-06-20,840,24,6,100.48
1059,2021,7,34,French Grand Prix,2021-06-20,840,25,6,100.569
1059,2021,7,34,French Grand Prix,2021-06-20,840,26,6,100.431
1059,2021,7,34,French Grand Prix,2021-06-20,840,27,6,99.784
1059,2021,7,34,French Grand Prix,2021-06-20,840,28,6,100.563
1059,2021,7,34,French Grand Prix,2021-06-20,840,29,6,100.352
1059,2021,7,34,French Grand Prix,2021-06-20,840,30,6,100.301
1059,2021,7,34,French Grand Prix,2021-06-20,840,31,6,100.243
1059,2021,7,34,French Grand Prix,2021-06-20,840,32,6,100.103
1059,2021,7,34,French Grand Prix,2021-06-20,840,33,6,99.699
1059,2021,7,34,French Grand Prix,2021-06-20,840,34,13,120.727
1059,2021,7,34,French Grand Prix,2021-06-20,840,35,14,102.25
1059,2021,7,34,French Grand Prix,2021-06-20,840,36,14,99.132
1059,2021,7,34,French Grand Prix,2021-06-20,840,37,14,99.205
1059,2021,7,34,French Grand Prix,2021-06-20,840,38,13,98.718
1059,2021,7,34,French Grand Prix,2021-06-20,840,39,12,98.727
1059,2021,7,34,French Grand Prix,2021-06-20,840,40,12,99.219
1059,2021,7,34,French Grand Prix,2021-06-20,840,41,12,98.56
1059,2021,7,34,French Grand Prix,2021-06-20,840,42,11,98.376
1059,2021,7,34,French Grand Prix,2021-06-20,840,43,11,98.58
1059,2021,7,34,French Grand Prix,2021-06-20,840,44,11,97.828
1059,2021,7,34,French Grand Prix,2021-06-20,840,45,11,97.933
1059,2021,7,34,French Grand Prix,2021-06-20,840,46,11,97.867
1059,2021,7,34,French Grand Prix,2021-06-20,840,47,11,97.939
1059,2021,7,34,French Grand Prix,2021-06-20,840,48,10,97.919
1059,2021,7,34,French Grand Prix,2021-06-20,840,49,10,98.443
1059,2021,7,34,French Grand Prix,2021-06-20,840,50,10,98.447
1059,2021,7,34,French Grand Prix,2021-06-20,840,51,10,98.977
1059,2021,7,34,French Grand Prix,2021-06-20,840,52,10,98.698
1059,2021,7,34,French Grand Prix,2021-06-20,840,53,10,99.078
1059,2021,7,34,French Grand Prix,2021-06-20,847,1,17,115.42
1059,2021,7,34,French Grand Prix,2021-06-20,847,2,18,104.277
1059,2021,7,34,French Grand Prix,2021-06-20,847,3,18,103.16
1059,2021,7,34,French Grand Prix,2021-06-20,847,4,18,102.635
1059,2021,7,34,French Grand Prix,2021-06-20,847,5,18,101.532
1059,2021,7,34,French Grand Prix,2021-06-20,847,6,18,101.461
1059,2021,7,34,French Grand Prix,2021-06-20,847,7,18,101.152
1059,2021,7,34,French Grand Prix,2021-06-20,847,8,18,101.407
1059,2021,7,34,French Grand Prix,2021-06-20,847,9,18,101.095
1059,2021,7,34,French Grand Prix,2021-06-20,847,10,18,101.059
1059,2021,7,34,French Grand Prix,2021-06-20,847,11,18,100.784
1059,2021,7,34,French Grand Prix,2021-06-20,847,12,18,100.49
1059,2021,7,34,French Grand Prix,2021-06-20,847,13,17,100.945
1059,2021,7,34,French Grand Prix,2021-06-20,847,14,16,101.678
1059,2021,7,34,French Grand Prix,2021-06-20,847,15,15,101.979
1059,2021,7,34,French Grand Prix,2021-06-20,847,16,14,101.684
1059,2021,7,34,French Grand Prix,2021-06-20,847,17,19,120.045
1059,2021,7,34,French Grand Prix,2021-06-20,847,18,18,101.947
1059,2021,7,34,French Grand Prix,2021-06-20,847,19,18,99.275
1059,2021,7,34,French Grand Prix,2021-06-20,847,20,17,99.867
1059,2021,7,34,French Grand Prix,2021-06-20,847,21,17,99.862
1059,2021,7,34,French Grand Prix,2021-06-20,847,22,17,99.744
1059,2021,7,34,French Grand Prix,2021-06-20,847,23,17,99.877
1059,2021,7,34,French Grand Prix,2021-06-20,847,24,17,100.537
1059,2021,7,34,French Grand Prix,2021-06-20,847,25,17,100.427
1059,2021,7,34,French Grand Prix,2021-06-20,847,26,17,99.787
1059,2021,7,34,French Grand Prix,2021-06-20,847,27,17,99.522
1059,2021,7,34,French Grand Prix,2021-06-20,847,28,15,100.281
1059,2021,7,34,French Grand Prix,2021-06-20,847,29,15,99.9
1059,2021,7,34,French Grand Prix,2021-06-20,847,30,15,99.961
1059,2021,7,34,French Grand Prix,2021-06-20,847,31,15,99.898
1059,2021,7,34,French Grand Prix,2021-06-20,847,32,15,100.418
1059,2021,7,34,French Grand Prix,2021-06-20,847,33,14,99.553
1059,2021,7,34,French Grand Prix,2021-06-20,847,34,14,100.397
1059,2021,7,34,French Grand Prix,2021-06-20,847,35,13,99.65
1059,2021,7,34,French Grand Prix,2021-06-20,847,36,13,99.776
1059,2021,7,34,French Grand Prix,2021-06-20,847,37,13,99.721
1059,2021,7,34,French Grand Prix,2021-06-20,847,38,12,99.34
1059,2021,7,34,French Grand Prix,2021-06-20,847,39,13,100.866
1059,2021,7,34,French Grand Prix,2021-06-20,847,40,13,100.103
1059,2021,7,34,French Grand Prix,2021-06-20,847,41,13,99.419
1059,2021,7,34,French Grand Prix,2021-06-20,847,42,13,99.467
1059,2021,7,34,French Grand Prix,2021-06-20,847,43,13,99.544
1059,2021,7,34,French Grand Prix,2021-06-20,847,44,13,98.791
1059,2021,7,34,French Grand Prix,2021-06-20,847,45,13,98.708
1059,2021,7,34,French Grand Prix,2021-06-20,847,46,13,100.589
1059,2021,7,34,French Grand Prix,2021-06-20,847,47,13,100.218
1059,2021,7,34,French Grand Prix,2021-06-20,847,48,13,100.501
1059,2021,7,34,French Grand Prix,2021-06-20,847,49,13,99.415
1059,2021,7,34,French Grand Prix,2021-06-20,847,50,12,98.578
1059,2021,7,34,French Grand Prix,2021-06-20,847,51,12,98.763
1059,2021,7,34,French Grand Prix,2021-06-20,847,52,12,98.314
1059,2021,7,34,French Grand Prix,2021-06-20,852,1,18,115.798
1059,2021,7,34,French Grand Prix,2021-06-20,852,2,17,103.228
1059,2021,7,34,French Grand Prix,2021-06-20,852,3,17,102.618
1059,2021,7,34,French Grand Prix,2021-06-20,852,4,16,101.485
1059,2021,7,34,French Grand Prix,2021-06-20,852,5,16,100.996
1059,2021,7,34,French Grand Prix,2021-06-20,852,6,16,100.577
1059,2021,7,34,French Grand Prix,2021-06-20,852,7,16,101.051
1059,2021,7,34,French Grand Prix,2021-06-20,852,8,16,100.724
1059,2021,7,34,French Grand Prix,2021-06-20,852,9,16,101.195
1059,2021,7,34,French Grand Prix,2021-06-20,852,10,16,101.032
1059,2021,7,34,French Grand Prix,2021-06-20,852,11,16,101.06
1059,2021,7,34,French Grand Prix,2021-06-20,852,12,16,101.158
1059,2021,7,34,French Grand Prix,2021-06-20,852,13,16,101.491
1059,2021,7,34,French Grand Prix,2021-06-20,852,14,15,101.649
1059,2021,7,34,French Grand Prix,2021-06-20,852,15,19,121.362
1059,2021,7,34,French Grand Prix,2021-06-20,852,16,19,104.511
1059,2021,7,34,French Grand Prix,2021-06-20,852,17,18,99.686
1059,2021,7,34,French Grand Prix,2021-06-20,852,18,17,98.98
1059,2021,7,34,French Grand Prix,2021-06-20,852,19,17,100.667
1059,2021,7,34,French Grand Prix,2021-06-20,852,20,16,100.627
1059,2021,7,34,French Grand Prix,2021-06-20,852,21,16,99.629
1059,2021,7,34,French Grand Prix,2021-06-20,852,22,16,99.895
1059,2021,7,34,French Grand Prix,2021-06-20,852,23,16,99.615
1059,2021,7,34,French Grand Prix,2021-06-20,852,24,16,99.911
1059,2021,7,34,French Grand Prix,2021-06-20,852,25,16,100.019
1059,2021,7,34,French Grand Prix,2021-06-20,852,26,16,99.785
1059,2021,7,34,French Grand Prix,2021-06-20,852,27,16,99.782
1059,2021,7,34,French Grand Prix,2021-06-20,852,28,14,100.467
1059,2021,7,34,French Grand Prix,2021-06-20,852,29,14,100.04
1059,2021,7,34,French Grand Prix,2021-06-20,852,30,14,100.656
1059,2021,7,34,French Grand Prix,2021-06-20,852,31,14,100.083
1059,2021,7,34,French Grand Prix,2021-06-20,852,32,14,101.013
1059,2021,7,34,French Grand Prix,2021-06-20,852,33,13,100.122
1059,2021,7,34,French Grand Prix,2021-06-20,852,34,12,99.669
1059,2021,7,34,French Grand Prix,2021-06-20,852,35,12,99.459
1059,2021,7,34,French Grand Prix,2021-06-20,852,36,12,99.109
1059,2021,7,34,French Grand Prix,2021-06-20,852,37,12,99.476
1059,2021,7,34,French Grand Prix,2021-06-20,852,38,11,99.72
1059,2021,7,34,French Grand Prix,2021-06-20,852,39,11,99.882
1059,2021,7,34,French Grand Prix,2021-06-20,852,40,11,99.474
1059,2021,7,34,French Grand Prix,2021-06-20,852,41,11,99.372
1059,2021,7,34,French Grand Prix,2021-06-20,852,42,12,100.61
1059,2021,7,34,French Grand Prix,2021-06-20,852,43,12,99.625
1059,2021,7,34,French Grand Prix,2021-06-20,852,44,12,99.476
1059,2021,7,34,French Grand Prix,2021-06-20,852,45,12,99.593
1059,2021,7,34,French Grand Prix,2021-06-20,852,46,12,99.411
1059,2021,7,34,French Grand Prix,2021-06-20,852,47,12,99.871
1059,2021,7,34,French Grand Prix,2021-06-20,852,48,12,102.541
1059,2021,7,34,French Grand Prix,2021-06-20,852,49,12,99.503
1059,2021,7,34,French Grand Prix,2021-06-20,852,50,13,100.406
1059,2021,7,34,French Grand Prix,2021-06-20,852,51,13,100.632
1059,2021,7,34,French Grand Prix,2021-06-20,852,52,13,99.4
1059,2021,7,34,French Grand Prix,2021-06-20,854,1,19,116.462
1059,2021,7,34,French Grand Prix,2021-06-20,854,2,19,104.178
1059,2021,7,34,French Grand Prix,2021-06-20,854,3,19,102.66
1059,2021,7,34,French Grand Prix,2021-06-20,854,4,20,107.603
1059,2021,7,34,French Grand Prix,2021-06-20,854,5,20,102.872
1059,2021,7,34,French Grand Prix,2021-06-20,854,6,20,102.279
1059,2021,7,34,French Grand Prix,2021-06-20,854,7,20,101.986
1059,2021,7,34,French Grand Prix,2021-06-20,854,8,20,101.31
1059,2021,7,34,French Grand Prix,2021-06-20,854,9,20,101.098
1059,2021,7,34,French Grand Prix,2021-06-20,854,10,20,101.318
1059,2021,7,34,French Grand Prix,2021-06-20,854,11,20,102.069
1059,2021,7,34,French Grand Prix,2021-06-20,854,12,20,102.2
1059,2021,7,34,French Grand Prix,2021-06-20,854,13,20,102.548
1059,2021,7,34,French Grand Prix,2021-06-20,854,14,20,102.549
1059,2021,7,34,French Grand Prix,2021-06-20,854,15,20,123.242
1059,2021,7,34,French Grand Prix,2021-06-20,854,16,20,105.277
1059,2021,7,34,French Grand Prix,2021-06-20,854,17,20,100.379
1059,2021,7,34,French Grand Prix,2021-06-20,854,18,20,99.947
1059,2021,7,34,French Grand Prix,2021-06-20,854,19,20,100.071
1059,2021,7,34,French Grand Prix,2021-06-20,854,20,20,100.997
1059,2021,7,34,French Grand Prix,2021-06-20,854,21,20,101.231
1059,2021,7,34,French Grand Prix,2021-06-20,854,22,20,101.243
1059,2021,7,34,French Grand Prix,2021-06-20,854,23,20,101.2
1059,2021,7,34,French Grand Prix,2021-06-20,854,24,20,101.366
1059,2021,7,34,French Grand Prix,2021-06-20,854,25,20,100.992
1059,2021,7,34,French Grand Prix,2021-06-20,854,26,20,100.736
1059,2021,7,34,French Grand Prix,2021-06-20,854,27,20,101.137
1059,2021,7,34,French Grand Prix,2021-06-20,854,28,20,101.566
1059,2021,7,34,French Grand Prix,2021-06-20,854,29,20,107.121
1059,2021,7,34,French Grand Prix,2021-06-20,854,30,20,100.625
1059,2021,7,34,French Grand Prix,2021-06-20,854,31,19,100.354
1059,2021,7,34,French Grand Prix,2021-06-20,854,32,19,100.75
1059,2021,7,34,French Grand Prix,2021-06-20,854,33,19,103.647
1059,2021,7,34,French Grand Prix,2021-06-20,854,34,19,99.913
1059,2021,7,34,French Grand Prix,2021-06-20,854,35,19,100.081
1059,2021,7,34,French Grand Prix,2021-06-20,854,36,19,99.887
1059,2021,7,34,French Grand Prix,2021-06-20,854,37,19,100.204
1059,2021,7,34,French Grand Prix,2021-06-20,854,38,19,100.278
1059,2021,7,34,French Grand Prix,2021-06-20,854,39,19,99.999
1059,2021,7,34,French Grand Prix,2021-06-20,854,40,19,99.513
1059,2021,7,34,French Grand Prix,2021-06-20,854,41,19,100.356
1059,2021,7,34,French Grand Prix,2021-06-20,854,42,19,99.784
1059,2021,7,34,French Grand Prix,2021-06-20,854,43,19,99.741
1059,2021,7,34,French Grand Prix,2021-06-20,854,44,19,99.392
1059,2021,7,34,French Grand Prix,2021-06-20,854,45,19,99.717
1059,2021,7,34,French Grand Prix,2021-06-20,854,46,19,99.882
1059,2021,7,34,French Grand Prix,2021-06-20,854,47,19,100.167
1059,2021,7,34,French Grand Prix,2021-06-20,854,48,19,100.115
1059,2021,7,34,French Grand Prix,2021-06-20,854,49,19,100.273
1059,2021,7,34,French Grand Prix,2021-06-20,854,50,19,99.712
1059,2021,7,34,French Grand Prix,2021-06-20,854,51,19,98.847
1059,2021,7,34,French Grand Prix,2021-06-20,854,52,19,99.033
1059,2021,7,34,French Grand Prix,2021-06-20,853,1,20,117.026
1059,2021,7,34,French Grand Prix,2021-06-20,853,2,20,104.607
1059,2021,7,34,French Grand Prix,2021-06-20,853,3,20,102.672
1059,2021,7,34,French Grand Prix,2021-06-20,853,4,19,102.601
1059,2021,7,34,French Grand Prix,2021-06-20,853,5,19,102.001
1059,2021,7,34,French Grand Prix,2021-06-20,853,6,19,101.805
1059,2021,7,34,French Grand Prix,2021-06-20,853,7,19,101.831
1059,2021,7,34,French Grand Prix,2021-06-20,853,8,19,102.003
1059,2021,7,34,French Grand Prix,2021-06-20,853,9,19,101.289
1059,2021,7,34,French Grand Prix,2021-06-20,853,10,19,101.864
1059,2021,7,34,French Grand Prix,2021-06-20,853,11,19,101.579
1059,2021,7,34,French Grand Prix,2021-06-20,853,12,19,101.809
1059,2021,7,34,French Grand Prix,2021-06-20,853,13,19,101.816
1059,2021,7,34,French Grand Prix,2021-06-20,853,14,19,102.379
1059,2021,7,34,French Grand Prix,2021-06-20,853,15,18,103.792
1059,2021,7,34,French Grand Prix,2021-06-20,853,16,18,102.828
1059,2021,7,34,French Grand Prix,2021-06-20,853,17,17,102.6
1059,2021,7,34,French Grand Prix,2021-06-20,853,18,16,101.893
1059,2021,7,34,French Grand Prix,2021-06-20,853,19,16,102.506
1059,2021,7,34,French Grand Prix,2021-06-20,853,20,18,103.532
1059,2021,7,34,French Grand Prix,2021-06-20,853,21,18,101.897
1059,2021,7,34,French Grand Prix,2021-06-20,853,22,18,101.8
1059,2021,7,34,French Grand Prix,2021-06-20,853,23,19,102.412
1059,2021,7,34,French Grand Prix,2021-06-20,853,24,19,102.032
1059,2021,7,34,French Grand Prix,2021-06-20,853,25,19,101.332
1059,2021,7,34,French Grand Prix,2021-06-20,853,26,19,101.914
1059,2021,7,34,French Grand Prix,2021-06-20,853,27,19,101.268
1059,2021,7,34,French Grand Prix,2021-06-20,853,28,19,101.417
1059,2021,7,34,French Grand Prix,2021-06-20,853,29,19,101.808
1059,2021,7,34,French Grand Prix,2021-06-20,853,30,19,101.792
1059,2021,7,34,French Grand Prix,2021-06-20,853,31,20,121.696
1059,2021,7,34,French Grand Prix,2021-06-20,853,32,20,106.71
1059,2021,7,34,French Grand Prix,2021-06-20,853,33,20,99.904
1059,2021,7,34,French Grand Prix,2021-06-20,853,34,20,99.317
1059,2021,7,34,French Grand Prix,2021-06-20,853,35,20,99.574
1059,2021,7,34,French Grand Prix,2021-06-20,853,36,20,99.691
1059,2021,7,34,French Grand Prix,2021-06-20,853,37,20,99.589
1059,2021,7,34,French Grand Prix,2021-06-20,853,38,20,100.043
1059,2021,7,34,French Grand Prix,2021-06-20,853,39,20,100.232
1059,2021,7,34,French Grand Prix,2021-06-20,853,40,20,99.849
1059,2021,7,34,French Grand Prix,2021-06-20,853,41,20,100.155
1059,2021,7,34,French Grand Prix,2021-06-20,853,42,20,100.101
1059,2021,7,34,French Grand Prix,2021-06-20,853,43,20,99.888
1059,2021,7,34,French Grand Prix,2021-06-20,853,44,20,99.573
1059,2021,7,34,French Grand Prix,2021-06-20,853,45,20,99.916
1059,2021,7,34,French Grand Prix,2021-06-20,853,46,20,100.511
1059,2021,7,34,French Grand Prix,2021-06-20,853,47,20,100.216
1059,2021,7,34,French Grand Prix,2021-06-20,853,48,20,100.796
1059,2021,7,34,French Grand Prix,2021-06-20,853,49,20,101.48
1059,2021,7,34,French Grand Prix,2021-06-20,853,50,20,101.065
1059,2021,7,34,French Grand Prix,2021-06-20,853,51,20,100.251
1059,2021,7,34,French Grand Prix,2021-06-20,853,52,20,103.34
